"","item_id","language","form","form_type","item_kind","category","item_definition","english_gloss","uni_lemma","lexical_category","complexity_category"
"304","item_304","Spanish (European)","WS","WS","word","household","almohada","pillow","pillow","nouns",NA
"305","item_305","Spanish (European)","WS","WS","word","household","basura","trash","trash","nouns",NA
"306","item_306","Spanish (European)","WS","WS","word","household","batidora","blender","blender","nouns",NA
"307","item_307","Spanish (European)","WS","WS","word","household","bañera","bathtub","bathtub","nouns",NA
"308","item_308","Spanish (European)","WS","WS","word","household","baño","bath","bath","nouns",NA
"309","item_309","Spanish (European)","WS","WS","word","household","botella","bottle","bottle","nouns",NA
"310","item_310","Spanish (European)","WS","WS","word","household","cama","bed","bed","nouns",NA
"311","item_311","Spanish (European)","WS","WS","word","household","CD/compact","CD","cd","nouns",NA
"312","item_312","Spanish (European)","WS","WS","word","household","cepillo","brush","brush (object)","nouns",NA
"313","item_313","Spanish (European)","WS","WS","word","household","chupete","pacifier","pacifier","nouns",NA
"314","item_314","Spanish (European)","WS","WS","word","household","cocina","kitchen","kitchen","nouns",NA
"315","item_315","Spanish (European)","WS","WS","word","household","colonia","suburb","neighborhood","nouns",NA
"316","item_316","Spanish (European)","WS","WS","word","household","cojín","cushion","cushion","nouns",NA
"317","item_317","Spanish (European)","WS","WS","word","household","crema","NA",NA,"nouns",NA
"318","item_318","Spanish (European)","WS","WS","word","household","cuchara","spoon","spoon","nouns",NA
"319","item_319","Spanish (European)","WS","WS","word","household","cuchillo","knife","knife","nouns",NA
"320","item_320","Spanish (European)","WS","WS","word","household","cuna","crib","crib","nouns",NA
"321","item_321","Spanish (European)","WS","WS","word","household","ducha","shower","shower","nouns",NA
"322","item_322","Spanish (European)","WS","WS","word","household","enchufe","outlet/plug","plug","nouns",NA
"323","item_323","Spanish (European)","WS","WS","word","household","escalera","stairs","stairs","nouns",NA
"324","item_324","Spanish (European)","WS","WS","word","household","escoba","broom","broom","nouns",NA
"325","item_325","Spanish (European)","WS","WS","word","household","esponja","sponge","sponge","nouns",NA
"326","item_326","Spanish (European)","WS","WS","word","household","garaje/cochera","garage","garage","nouns",NA
"327","item_327","Spanish (European)","WS","WS","word","household","grifo","tap","faucet","nouns",NA
"328","item_328","Spanish (European)","WS","WS","word","household","habitación/cuarto","room","room","nouns",NA
"329","item_329","Spanish (European)","WS","WS","word","household","jabón","soap","soap","nouns",NA
"330","item_330","Spanish (European)","WS","WS","word","household","jarabe","syrup","syrup","nouns",NA
"331","item_331","Spanish (European)","WS","WS","word","household","lavabo","sink","sink","nouns",NA
"332","item_332","Spanish (European)","WS","WS","word","household","lavadora","washer","washing machine","nouns",NA
"333","item_333","Spanish (European)","WS","WS","word","household","luz","light","light (object)","nouns",NA
"334","item_334","Spanish (European)","WS","WS","word","household","llaves","keys","key","nouns",NA
"335","item_335","Spanish (European)","WS","WS","word","household","martillo","hammer","hammer","nouns",NA
"336","item_336","Spanish (European)","WS","WS","word","household","mechero","lighter","lighter","nouns",NA
"337","item_337","Spanish (European)","WS","WS","word","household","mesa","table","table","nouns",NA
"338","item_338","Spanish (European)","WS","WS","word","household","microondas","microwave","microwave","nouns",NA
"339","item_339","Spanish (European)","WS","WS","word","household","monedas","coin","coin","nouns",NA
"340","item_340","Spanish (European)","WS","WS","word","household","móvil","mobile","cell phone","nouns",NA
"341","item_341","Spanish (European)","WS","WS","word","household","nevera/frigorífico","refrigerator","refrigerator","nouns",NA
"342","item_342","Spanish (European)","WS","WS","word","household","pasillo","hall","corridor","nouns",NA
"343","item_343","Spanish (European)","WS","WS","word","household","peine","comb","comb (object)","nouns",NA
"344","item_344","Spanish (European)","WS","WS","word","household","pila","battery","battery","nouns",NA
"345","item_345","Spanish (European)","WS","WS","word","household","plato","plate","plate","nouns",NA
"346","item_346","Spanish (European)","WS","WS","word","household","puerta","door","door","nouns",NA
"347","item_347","Spanish (European)","WS","WS","word","household","radio","radio","radio","nouns",NA
"348","item_348","Spanish (European)","WS","WS","word","household","reloj","clock","clock","nouns",NA
"349","item_349","Spanish (European)","WS","WS","word","household","salón","living room","living room","nouns",NA
"350","item_350","Spanish (European)","WS","WS","word","household","silla","chair","chair","nouns",NA
"351","item_351","Spanish (European)","WS","WS","word","household","sofá","sofa","couch","nouns",NA
"352","item_352","Spanish (European)","WS","WS","word","household","suelo","floor","floor","nouns",NA
"353","item_353","Spanish (European)","WS","WS","word","household","taza","cup","cup","nouns",NA
"354","item_354","Spanish (European)","WS","WS","word","household","teléfono","telephone","telephone","nouns",NA
"355","item_355","Spanish (European)","WS","WS","word","household","televisión","television","tv","nouns",NA
"356","item_356","Spanish (European)","WS","WS","word","household","tenedor","fork","fork","nouns",NA
"357","item_357","Spanish (European)","WS","WS","word","household","terraza","terrace","terrace","nouns",NA
"358","item_358","Spanish (European)","WS","WS","word","household","tijeras","scissors","scissors","nouns",NA
"359","item_359","Spanish (European)","WS","WS","word","household","toalla","towel","towel","nouns",NA
"360","item_360","Spanish (European)","WS","WS","word","household","toallitas","washcloth","towel","nouns",NA
"361","item_361","Spanish (European)","WS","WS","word","household","vaso","glass","glass","nouns",NA
"362","item_362","Spanish (European)","WS","WS","word","household","vídeo","video","video","nouns",NA
"363","item_363","Spanish (European)","WS","WS","word","action_words","abrir","to open","open (action)","predicates",NA
"364","item_364","Spanish (European)","WS","WS","word","action_words","andar","to walk","walk","predicates",NA
"365","item_365","Spanish (European)","WS","WS","word","action_words","apagar","to turn off","turn off","predicates",NA
"366","item_366","Spanish (European)","WS","WS","word","action_words","aprender","learn","learn","predicates",NA
"367","item_367","Spanish (European)","WS","WS","word","action_words","bailar","to dance","dance","predicates",NA
"368","item_368","Spanish (European)","WS","WS","word","action_words","bajar(se)","to get down","lower (action)","predicates",NA
"369","item_369","Spanish (European)","WS","WS","word","action_words","bañar(se)","to bathe","bathe","predicates",NA
"370","item_370","Spanish (European)","WS","WS","word","action_words","beber","to drink","drink (action)","predicates",NA
"371","item_371","Spanish (European)","WS","WS","word","action_words","buscar","to search","search","predicates",NA
"372","item_372","Spanish (European)","WS","WS","word","action_words","caber","to fit","fit","predicates",NA
"373","item_373","Spanish (European)","WS","WS","word","action_words","caer(se)","to fall","fall","predicates",NA
"374","item_374","Spanish (European)","WS","WS","word","action_words","callar","to silence","quiet (action)","predicates",NA
"375","item_375","Spanish (European)","WS","WS","word","action_words","cansar(se)","to tire","tire (action)","predicates",NA
"376","item_376","Spanish (European)","WS","WS","word","action_words","cantar","to sing","sing","predicates",NA
"377","item_377","Spanish (European)","WS","WS","word","action_words","cenar","to have dinner","dine","predicates",NA
"378","item_378","Spanish (European)","WS","WS","word","action_words","cerrar","to close","close","predicates",NA
"379","item_379","Spanish (European)","WS","WS","word","action_words","cocinar","to cook","cook","predicates",NA
"380","item_380","Spanish (European)","WS","WS","word","action_words","coger","take","take","predicates",NA
"381","item_381","Spanish (European)","WS","WS","word","action_words","comer(se)","to eat","eat","predicates",NA
"382","item_382","Spanish (European)","WS","WS","word","action_words","comprar","to buy","buy","predicates",NA
"383","item_383","Spanish (European)","WS","WS","word","action_words","conducir","to drive","drive","predicates",NA
"384","item_384","Spanish (European)","WS","WS","word","action_words","jugar","to play","play","predicates",NA
"385","item_385","Spanish (European)","WS","WS","word","action_words","correr","run","run","predicates",NA
"386","item_386","Spanish (European)","WS","WS","word","action_words","cortar","to cut","cut","predicates",NA
"387","item_387","Spanish (European)","WS","WS","word","action_words","crecer","to grow up","grow","predicates",NA
"388","item_388","Spanish (European)","WS","WS","word","action_words","cuidar","to look after","care","predicates",NA
"389","item_389","Spanish (European)","WS","WS","word","action_words","dar","to give","give","predicates",NA
"390","item_390","Spanish (European)","WS","WS","word","action_words","decir","to tell","tell","predicates",NA
"391","item_391","Spanish (European)","WS","WS","word","action_words","desayunar","to breakfast","breakfast (action)","predicates",NA
"392","item_392","Spanish (European)","WS","WS","word","action_words","despertar(se)","to wake","wake","predicates",NA
"393","item_393","Spanish (European)","WS","WS","word","action_words","dibujar","to draw","draw","predicates",NA
"394","item_394","Spanish (European)","WS","WS","word","action_words","dormir(se)","to sleep","sleep","predicates",NA
"395","item_395","Spanish (European)","WS","WS","word","action_words","enfriar(se)","cool","cool (action)","predicates",NA
"396","item_396","Spanish (European)","WS","WS","word","action_words","enseñar","to teach","show","predicates",NA
"397","item_397","Spanish (European)","WS","WS","word","action_words","entrar","get in","enter","predicates",NA
"398","item_398","Spanish (European)","WS","WS","word","action_words","escribir","to write","write","predicates",NA
"399","item_399","Spanish (European)","WS","WS","word","action_words","esperar(se)","wait","wait","predicates",NA
"400","item_400","Spanish (European)","WS","WS","word","action_words","estar [estoy, estás…]","be","be","predicates",NA
"401","item_401","Spanish (European)","WS","WS","word","action_words","guardar","save","save","predicates",NA
"402","item_402","Spanish (European)","WS","WS","word","action_words","gustar","like","like","predicates",NA
"403","item_403","Spanish (European)","WS","WS","word","action_words","haber [hay]","have","have","predicates",NA
"404","item_404","Spanish (European)","WS","WS","word","action_words","hacer [haz, haces...]","do","do","predicates",NA
"405","item_405","Spanish (European)","WS","WS","word","action_words","ir(se) [voy, vas, vamos…]","go","go","predicates",NA
"406","item_406","Spanish (European)","WS","WS","word","action_words","reír(se)","laugh","laugh","predicates",NA
"407","item_407","Spanish (European)","WS","WS","word","action_words","lavar(se)","wash","wash","predicates",NA
"408","item_408","Spanish (European)","WS","WS","word","action_words","leer","read","read","predicates",NA
"409","item_409","Spanish (European)","WS","WS","word","action_words","llamar","call","call","predicates",NA
"410","item_410","Spanish (European)","WS","WS","word","action_words","llover","rain","rain","predicates",NA
"411","item_411","Spanish (European)","WS","WS","word","action_words","llorar","to cry","cry","predicates",NA
"412","item_412","Spanish (European)","WS","WS","word","action_words","meter(se)","put","put","predicates",NA
"413","item_413","Spanish (European)","WS","WS","word","action_words","mirar","to look","look","predicates",NA
"414","item_414","Spanish (European)","WS","WS","word","action_words","mojar(se)","to get wet","flood (action)","predicates",NA
"415","item_415","Spanish (European)","WS","WS","word","action_words","morder","to bite","bite","predicates",NA
"416","item_416","Spanish (European)","WS","WS","word","action_words","oír","hear","hear","predicates",NA
"417","item_417","Spanish (European)","WS","WS","word","action_words","pasar","pass","pass","predicates",NA
"418","item_418","Spanish (European)","WS","WS","word","action_words","pasear","walk","walk","predicates",NA
"419","item_419","Spanish (European)","WS","WS","word","action_words","pegar(se)","to hit","hit","predicates",NA
"420","item_420","Spanish (European)","WS","WS","word","action_words","peinar(se)","to comb","comb (action)","predicates",NA
